start	end	num_kmers	mutationrate	Human	Archaic	posterior_state	viterbi_state
20546000	20548000	0	0.44088	1.0	0.0	Human	Human
20548000	20550000	0	0.44088	1.0	0.0	Human	Human
20550000	20552000	0	0.44088	1.0	0.0	Human	Human
20552000	20554000	0	0.44088	1.0	0.0	Human	Human
20554000	20556000	0	0.44088	1.0	0.0	Human	Human
20556000	20558000	0	0.44088	1.0	0.0	Human	Human
20558000	20560000	0	0.44088	1.0	0.0	Human	Human
20560000	20562000	0	0.44088	1.0	0.0	Human	Human
20562000	20564000	0	0.44088	1.0	0.0	Human	Human
20564000	20566000	0	0.44088	1.0	0.0	Human	Human
20566000	20568000	0	0.44088	1.0	0.0	Human	Human
20568000	20570000	0	0.44088	1.0	0.0	Human	Human
20570000	20572000	0	0.44088	1.0	0.0	Human	Human
20572000	20574000	0	0.44088	1.0	0.0	Human	Human
20574000	20576000	0	0.44088	1.0	0.0	Human	Human
20576000	20578000	0	0.44088	1.0	0.0	Human	Human
20578000	20580000	0	0.44088	1.0	0.0	Human	Human
20580000	20582000	0	0.44088	1.0	0.0	Human	Human
20582000	20584000	0	0.44088	1.0	0.0	Human	Human
20584000	20586000	0	0.44088	1.0	0.0	Human	Human
20586000	20588000	0	0.44088	1.0	0.0	Human	Human
20588000	20590000	0	0.44088	1.0	0.0	Human	Human
20590000	20592000	0	0.44088	1.0	0.0	Human	Human
20592000	20594000	0	0.44088	1.0	0.0	Human	Human
20594000	20596000	0	0.44088	1.0	0.0	Human	Human
20596000	20598000	0	0.44088	1.0	0.0	Human	Human
20598000	20600000	0	0.44088	1.0	0.0	Human	Human
20600000	20602000	0	0.44088	1.0	0.0	Human	Human
20602000	20604000	0	0.44088	1.0	0.0	Human	Human
20604000	20606000	0	0.44088	1.0	0.0	Human	Human
20606000	20608000	0	0.44088	1.0	0.0	Human	Human
20608000	20610000	0	0.44088	1.0	0.0	Human	Human
20610000	20612000	0	0.44088	1.0	0.0	Human	Human
20612000	20614000	0	0.44088	1.0	0.0	Human	Human
20614000	20616000	0	0.44088	1.0	0.0	Human	Human
20616000	20618000	0	0.44088	1.0	0.0	Human	Human
20618000	20620000	0	0.44088	1.0	0.0	Human	Human
20620000	20622000	0	0.44088	1.0	0.0	Human	Human
20622000	20624000	0	0.44088	1.0	0.0	Human	Human
20624000	20626000	0	0.44088	1.0	0.0	Human	Human
20626000	20628000	0	0.44088	1.0	0.0	Human	Human
20628000	20630000	0	0.44088	1.0	0.0	Human	Human
20630000	20632000	0	0.44088	1.0	0.0	Human	Human
20632000	20634000	0	0.44088	1.0	0.0	Human	Human
20634000	20636000	0	0.44088	1.0	0.0	Human	Human
20636000	20638000	0	0.44088	1.0	0.0	Human	Human
20638000	20640000	0	0.44088	1.0	0.0	Human	Human
20640000	20642000	0	0.44088	1.0	0.0	Human	Human
20642000	20644000	0	0.44088	1.0	0.0	Human	Human
20644000	20646000	0	0.44088	1.0	0.0	Human	Human
20646000	20648000	0	0.44088	1.0	0.0	Human	Human
20648000	20650000	0	0.44088	1.0	0.0	Human	Human
20650000	20652000	0	0.44088	1.0	0.0	Human	Human
20652000	20654000	0	0.44088	1.0	0.0	Human	Human
20654000	20656000	0	0.44088	1.0	0.0	Human	Human
20656000	20658000	0	0.44088	1.0	0.0	Human	Human
20658000	20660000	0	0.44088	1.0	0.0	Human	Human
20660000	20662000	0	0.44088	1.0	0.0	Human	Human
20662000	20664000	0	0.44088	1.0	0.0	Human	Human
20664000	20666000	0	0.44088	1.0	0.0	Human	Human
20666000	20668000	0	0.44088	1.0	0.0	Human	Human
20668000	20670000	0	0.44088	1.0	0.0	Human	Human
20670000	20672000	0	0.44088	1.0	0.0	Human	Human
20672000	20674000	0	0.44088	1.0	0.0	Human	Human
20674000	20676000	0	0.44088	1.0	0.0	Human	Human
20676000	20678000	0	0.44088	1.0	0.0	Human	Human
20678000	20680000	0	0.44088	1.0	0.0	Human	Human
20680000	20682000	0	0.44088	1.0	0.0	Human	Human
20682000	20684000	0	0.44088	1.0	0.0	Human	Human
20684000	20686000	0	0.44088	1.0	0.0	Human	Human
20686000	20688000	0	0.44088	1.0	0.0	Human	Human
20688000	20690000	0	0.44088	1.0	0.0	Human	Human
20690000	20692000	0	0.44088	1.0	0.0	Human	Human
20692000	20694000	0	0.44088	1.0	0.0	Human	Human
20694000	20696000	0	0.44088	1.0	0.0	Human	Human
20696000	20698000	0	0.44088	1.0	0.0	Human	Human
20698000	20700000	0	0.44088	1.0	0.0	Human	Human
20700000	20702000	0	0.44088	1.0	0.0	Human	Human
20702000	20704000	0	0.44088	1.0	0.0	Human	Human
20704000	20706000	0	0.44088	1.0	0.0	Human	Human
20706000	20708000	0	0.44088	1.0	0.0	Human	Human
20708000	20710000	0	0.44088	1.0	0.0	Human	Human
20710000	20712000	0	0.44088	1.0	0.0	Human	Human
20712000	20714000	0	0.44088	1.0	0.0	Human	Human
20714000	20716000	0	0.44088	1.0	0.0	Human	Human
20716000	20718000	0	0.44088	1.0	0.0	Human	Human
20718000	20720000	0	0.44088	1.0	0.0	Human	Human
20720000	20722000	0	0.44088	1.0	0.0	Human	Human
20722000	20724000	0	0.44088	1.0	0.0	Human	Human
20724000	20726000	0	0.44088	1.0	0.0	Human	Human
20726000	20728000	0	0.44088	1.0	0.0	Human	Human
20728000	20730000	0	0.44088	1.0	0.0	Human	Human
20730000	20732000	0	0.44088	1.0	0.0	Human	Human
20732000	20734000	0	0.44088	1.0	0.0	Human	Human
20734000	20736000	0	0.44088	1.0	0.0	Human	Human
20736000	20738000	0	0.44088	1.0	0.0	Human	Human
20738000	20740000	0	0.44088	1.0	0.0	Human	Human
20740000	20742000	0	0.44088	1.0	0.0	Human	Human
20742000	20744000	0	0.44088	1.0	0.0	Human	Human
20744000	20746000	0	0.44088	1.0	0.0	Human	Human
20746000	20748000	0	0.44088	1.0	0.0	Human	Human
20748000	20750000	0	0.44088	1.0	0.0	Human	Human
20750000	20752000	0	0.44088	1.0	0.0	Human	Human
20752000	20754000	0	0.44088	1.0	0.0	Human	Human
20754000	20756000	0	0.44088	1.0	0.0	Human	Human
20756000	20758000	0	0.44088	1.0	0.0	Human	Human
20758000	20760000	0	0.44088	1.0	0.0	Human	Human
20760000	20762000	0	0.44088	1.0	0.0	Human	Human
20762000	20764000	0	0.44088	1.0	0.0	Human	Human
20764000	20766000	0	0.44088	1.0	0.0	Human	Human
20766000	20768000	0	0.44088	1.0	0.0	Human	Human
20768000	20770000	0	0.44088	1.0	0.0	Human	Human
20770000	20772000	0	0.44088	1.0	0.0	Human	Human
20772000	20774000	0	0.44088	1.0	0.0	Human	Human
20774000	20776000	0	0.44088	1.0	0.0	Human	Human
20776000	20778000	0	0.44088	1.0	0.0	Human	Human
20778000	20780000	0	0.44088	1.0	0.0	Human	Human
20780000	20782000	0	0.44088	1.0	0.0	Human	Human
20782000	20784000	0	0.44088	1.0	0.0	Human	Human
20784000	20786000	0	0.44088	1.0	0.0	Human	Human
20786000	20788000	0	0.44088	0.9999	0.0001	Human	Human
20788000	20790000	21	0.44088	0.0	1.0	Archaic	Archaic
20790000	20792000	0	0.44088	0.9999	0.0001	Human	Human
20792000	20794000	0	0.44088	1.0	0.0	Human	Human
20794000	20796000	0	0.44088	1.0	0.0	Human	Human
20796000	20798000	0	0.44088	1.0	0.0	Human	Human
20798000	20800000	0	0.44088	1.0	0.0	Human	Human
20800000	20802000	0	0.44088	1.0	0.0	Human	Human
20802000	20804000	0	0.44088	0.9999	0.0001	Human	Human
20804000	20806000	19	0.44088	0.0	1.0	Archaic	Archaic
20806000	20808000	21	0.44088	0.0	1.0	Archaic	Archaic
20808000	20810000	0	0.44088	0.9978	0.0022	Human	Human
20810000	20812000	12	0.44088	0.0	1.0	Archaic	Archaic
20812000	20814000	0	0.44088	0.9999	0.0001	Human	Human
20814000	20816000	0	0.44088	0.9999	0.0001	Human	Human
20816000	20818000	8	0.44088	0.0	1.0	Archaic	Archaic
20818000	20820000	20	0.44088	0.0	1.0	Archaic	Archaic
20820000	20822000	29	0.44088	0.0	1.0	Archaic	Archaic
20822000	20824000	0	0.44088	0.9999	0.0001	Human	Human
20824000	20826000	0	0.44088	1.0	0.0	Human	Human
20826000	20828000	0	0.44088	1.0	0.0	Human	Human
20828000	20830000	0	0.44088	1.0	0.0	Human	Human
20830000	20832000	0	0.44088	1.0	0.0	Human	Human
20832000	20834000	0	0.44088	1.0	0.0	Human	Human
20834000	20836000	0	0.44088	1.0	0.0	Human	Human
20836000	20838000	2	0.44088	0.9059	0.0941	Human	Human
20838000	20840000	0	0.44088	1.0	0.0	Human	Human
20840000	20842000	1	0.44088	0.9992	0.0008	Human	Human
20842000	20844000	0	0.44088	1.0	0.0	Human	Human
20844000	20846000	0	0.44088	1.0	0.0	Human	Human
20846000	20848000	0	0.44088	1.0	0.0	Human	Human
20848000	20850000	0	0.44088	1.0	0.0	Human	Human
20850000	20852000	0	0.44088	1.0	0.0	Human	Human
20852000	20854000	0	0.44088	1.0	0.0	Human	Human
20854000	20856000	0	0.44088	1.0	0.0	Human	Human
20856000	20858000	0	0.44088	1.0	0.0	Human	Human
20858000	20860000	0	0.44088	1.0	0.0	Human	Human
20860000	20862000	0	0.44088	1.0	0.0	Human	Human
20862000	20864000	0	0.44088	1.0	0.0	Human	Human
20864000	20866000	0	0.44088	1.0	0.0	Human	Human
20866000	20868000	0	0.44088	1.0	0.0	Human	Human
20868000	20870000	0	0.44088	1.0	0.0	Human	Human
20870000	20872000	0	0.44088	1.0	0.0	Human	Human
20872000	20874000	0	0.44088	1.0	0.0	Human	Human
20874000	20876000	0	0.44088	1.0	0.0	Human	Human
20876000	20878000	0	0.44088	1.0	0.0	Human	Human
20878000	20880000	0	0.44088	1.0	0.0	Human	Human
20880000	20882000	0	0.44088	1.0	0.0	Human	Human
20882000	20884000	0	0.44088	1.0	0.0	Human	Human
20884000	20886000	0	0.44088	1.0	0.0	Human	Human
20886000	20888000	0	0.44088	1.0	0.0	Human	Human
20888000	20890000	0	0.44088	1.0	0.0	Human	Human
20890000	20892000	0	0.44088	1.0	0.0	Human	Human
20892000	20894000	0	0.44088	1.0	0.0	Human	Human
20894000	20896000	0	0.44088	1.0	0.0	Human	Human
20896000	20898000	0	0.44088	1.0	0.0	Human	Human
20898000	20900000	0	0.44088	1.0	0.0	Human	Human
20900000	20902000	0	0.44088	1.0	0.0	Human	Human
20902000	20904000	0	0.44088	1.0	0.0	Human	Human
20904000	20906000	0	0.44088	1.0	0.0	Human	Human
20906000	20908000	0	0.44088	1.0	0.0	Human	Human
20908000	20910000	0	0.44088	1.0	0.0	Human	Human
20910000	20912000	0	0.44088	1.0	0.0	Human	Human
20912000	20914000	0	0.44088	1.0	0.0	Human	Human
20914000	20916000	0	0.44088	1.0	0.0	Human	Human
20916000	20918000	0	0.44088	1.0	0.0	Human	Human
20918000	20920000	0	0.44088	1.0	0.0	Human	Human
20920000	20922000	0	0.44088	1.0	0.0	Human	Human
20922000	20924000	0	0.44088	1.0	0.0	Human	Human
20924000	20926000	0	0.44088	1.0	0.0	Human	Human
20926000	20928000	0	0.44088	1.0	0.0	Human	Human
20928000	20930000	0	0.44088	1.0	0.0	Human	Human
20930000	20932000	0	0.44088	1.0	0.0	Human	Human
20932000	20934000	0	0.44088	1.0	0.0	Human	Human
20934000	20936000	0	0.44088	1.0	0.0	Human	Human
20936000	20938000	0	0.44088	1.0	0.0	Human	Human
20938000	20940000	0	0.44088	1.0	0.0	Human	Human
20940000	20942000	0	0.44088	1.0	0.0	Human	Human
20942000	20944000	0	0.44088	1.0	0.0	Human	Human
20944000	20946000	0	0.44088	1.0	0.0	Human	Human
20946000	20948000	0	0.44088	1.0	0.0	Human	Human
20948000	20950000	0	0.44088	1.0	0.0	Human	Human
20950000	20952000	0	0.44088	1.0	0.0	Human	Human
20952000	20954000	0	0.44088	1.0	0.0	Human	Human
20954000	20956000	0	0.44088	1.0	0.0	Human	Human
20956000	20958000	0	0.44088	1.0	0.0	Human	Human
20958000	20960000	0	0.44088	1.0	0.0	Human	Human
20960000	20962000	0	0.44088	1.0	0.0	Human	Human
20962000	20964000	0	0.44088	1.0	0.0	Human	Human
20964000	20966000	0	0.44088	1.0	0.0	Human	Human
20966000	20968000	0	0.44088	1.0	0.0	Human	Human
20968000	20970000	0	0.44088	1.0	0.0	Human	Human
20970000	20972000	0	0.44088	1.0	0.0	Human	Human
20972000	20974000	0	0.44088	1.0	0.0	Human	Human
20974000	20976000	0	0.44088	1.0	0.0	Human	Human
20976000	20978000	0	0.44088	1.0	0.0	Human	Human
20978000	20980000	0	0.44088	1.0	0.0	Human	Human
20980000	20982000	0	0.44088	1.0	0.0	Human	Human
20982000	20984000	0	0.44088	1.0	0.0	Human	Human
20984000	20986000	0	0.44088	1.0	0.0	Human	Human
20986000	20988000	0	0.44088	1.0	0.0	Human	Human
20988000	20990000	0	0.44088	1.0	0.0	Human	Human
20990000	20992000	0	0.44088	1.0	0.0	Human	Human
20992000	20994000	0	0.44088	1.0	0.0	Human	Human
20994000	20996000	0	0.44088	1.0	0.0	Human	Human
20996000	20998000	0	0.44088	1.0	0.0	Human	Human
20998000	21000000	0	0.44088	1.0	0.0	Human	Human
21000000	21002000	0	1.29242	1.0	0.0	Human	Human
21002000	21004000	0	1.29242	1.0	0.0	Human	Human
21004000	21006000	0	1.29242	1.0	0.0	Human	Human
21006000	21008000	0	1.29242	1.0	0.0	Human	Human
21008000	21010000	0	1.29242	1.0	0.0	Human	Human
21010000	21012000	0	1.29242	1.0	0.0	Human	Human
21012000	21014000	0	1.29242	1.0	0.0	Human	Human
21014000	21016000	0	1.29242	1.0	0.0	Human	Human
21016000	21018000	0	1.29242	1.0	0.0	Human	Human
21018000	21020000	0	1.29242	1.0	0.0	Human	Human
21020000	21022000	0	1.29242	1.0	0.0	Human	Human
21022000	21024000	0	1.29242	1.0	0.0	Human	Human
21024000	21026000	0	1.29242	1.0	0.0	Human	Human
21026000	21028000	0	1.29242	1.0	0.0	Human	Human
21028000	21030000	0	1.29242	1.0	0.0	Human	Human
21030000	21032000	0	1.29242	1.0	0.0	Human	Human
21032000	21034000	0	1.29242	1.0	0.0	Human	Human
21034000	21036000	0	1.29242	1.0	0.0	Human	Human
21036000	21038000	0	1.29242	1.0	0.0	Human	Human
21038000	21040000	0	1.29242	1.0	0.0	Human	Human
21040000	21042000	0	1.29242	1.0	0.0	Human	Human
21042000	21044000	0	1.29242	1.0	0.0	Human	Human
21044000	21046000	0	1.29242	1.0	0.0	Human	Human
21046000	21048000	0	1.29242	1.0	0.0	Human	Human
21048000	21050000	0	1.29242	1.0	0.0	Human	Human
21050000	21052000	0	1.29242	1.0	0.0	Human	Human
21052000	21054000	0	1.29242	1.0	0.0	Human	Human
21054000	21056000	0	1.29242	1.0	0.0	Human	Human
21056000	21058000	0	1.29242	1.0	0.0	Human	Human
21058000	21060000	0	1.29242	1.0	0.0	Human	Human
21060000	21062000	0	1.29242	1.0	0.0	Human	Human
21062000	21064000	0	1.29242	1.0	0.0	Human	Human
21064000	21066000	21	1.29242	0.0	1.0	Archaic	Archaic
21066000	21068000	0	1.29242	1.0	0.0	Human	Human
21068000	21070000	0	1.29242	1.0	0.0	Human	Human
21070000	21072000	0	1.29242	1.0	0.0	Human	Human
21072000	21074000	0	1.29242	1.0	0.0	Human	Human
21074000	21076000	0	1.29242	1.0	0.0	Human	Human
21076000	21078000	0	1.29242	1.0	0.0	Human	Human
21078000	21080000	0	1.29242	1.0	0.0	Human	Human
21080000	21082000	0	1.29242	1.0	0.0	Human	Human
21082000	21084000	11	1.29242	0.0	1.0	Archaic	Archaic
21084000	21086000	0	1.29242	1.0	0.0	Human	Human
21086000	21088000	0	1.29242	1.0	0.0	Human	Human
21088000	21090000	0	1.29242	1.0	0.0	Human	Human
21090000	21092000	0	1.29242	1.0	0.0	Human	Human
21092000	21094000	0	1.29242	1.0	0.0	Human	Human
21094000	21096000	0	1.29242	1.0	0.0	Human	Human
21096000	21098000	0	1.29242	1.0	0.0	Human	Human
21098000	21100000	0	1.29242	1.0	0.0	Human	Human
21100000	21102000	0	1.29242	1.0	0.0	Human	Human
21102000	21104000	0	1.29242	1.0	0.0	Human	Human
21104000	21106000	0	1.29242	1.0	0.0	Human	Human
21106000	21108000	0	1.29242	1.0	0.0	Human	Human
21108000	21110000	0	1.29242	1.0	0.0	Human	Human
21110000	21112000	0	1.29242	1.0	0.0	Human	Human
21112000	21114000	0	1.29242	1.0	0.0	Human	Human
21114000	21116000	0	1.29242	1.0	0.0	Human	Human
21116000	21118000	0	1.29242	1.0	0.0	Human	Human
21118000	21120000	0	1.29242	1.0	0.0	Human	Human
21120000	21122000	0	1.29242	1.0	0.0	Human	Human
21122000	21124000	0	1.29242	1.0	0.0	Human	Human
21124000	21126000	0	1.29242	1.0	0.0	Human	Human
21126000	21128000	0	1.29242	1.0	0.0	Human	Human
21128000	21130000	0	1.29242	1.0	0.0	Human	Human
21130000	21132000	0	1.29242	1.0	0.0	Human	Human
21132000	21134000	0	1.29242	1.0	0.0	Human	Human
21134000	21136000	0	1.29242	1.0	0.0	Human	Human
